,national_inv,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
196297,4.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,0,0.0,0.97,0.98,0,0,0,1,0,1
196379,0.0,4.0,7.0,9.0,1.0,5.0,6.0,6.0,0,0.0,0.89,0.9,0,0,0,1,0,1
196618,2.0,24.0,24.0,24.0,3.0,6.0,9.0,18.0,0,0.0,0.99,0.99,0,0,0,1,0,1
197171,1.0,15.0,35.0,43.0,6.0,10.0,37.0,37.0,0,0.0,0.95,0.9,0,0,0,1,0,1
197256,79.0,0.0,0.0,0.0,21.0,30.0,52.0,79.0,0,0.0,0.97,0.94,0,0,0,1,0,1
197382,0.0,11.0,11.0,11.0,0.0,0.0,1.0,1.0,0,0.0,0.42,0.36,0,0,0,1,0,1
197417,1.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,0,0.0,0.93,0.9,0,0,0,1,0,1
197501,4.0,10.0,10.0,20.0,4.0,6.0,19.0,24.0,0,0.0,0.97,0.9,0,0,0,1,0,1
197585,0.0,6.0,6.0,6.0,0.0,0.0,1.0,3.0,0,0.0,0.31,0.42,1,0,1,1,0,1
197891,0.0,12.0,22.0,32.0,0.0,0.0,0.0,0.0,0,0.0,0.96,0.9,1,0,0,1,0,1
198313,1.0,0.0,24.0,24.0,2.0,2.0,2.0,4.0,0,0.0,1.0,0.99,0,0,0,1,0,1
198371,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1,0,0,1,0,1
198378,-13.0,21.0,21.0,21.0,3.0,12.0,20.0,25.0,0,0.0,0.77,0.76,0,0,0,1,0,1
198854,594.0,1200.0,1200.0,1200.0,0.0,0.0,3.0,3.0,0,0.0,0.62,0.8,0,0,0,1,0,1
198860,-1.0,82.0,124.0,158.0,24.0,60.0,122.0,196.0,0,7.0,0.34,0.28,0,0,0,1,0,1
199075,4.0,4.0,12.0,16.0,6.0,12.0,15.0,15.0,0,0.0,0.61,0.62,0,0,1,1,0,1
199242,5.0,1.0,4.0,8.0,2.0,4.0,4.0,4.0,0,0.0,0.5,0.52,0,0,0,1,0,1
199526,1.0,8.0,8.0,8.0,0.0,2.0,7.0,10.0,0,0.0,0.73,0.76,0,0,0,1,0,1
199535,0.0,100.0,133.0,188.0,11.0,95.0,186.0,268.0,0,0.0,0.75,0.68,0,0,0,1,0,1
199583,23.0,374.0,549.0,549.0,27.0,92.0,166.0,242.0,0,0.0,0.0,0.0,0,0,1,1,0,1
199602,0.0,8.0,14.0,15.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,0,1,0,1
199717,2.0,45.0,73.0,101.0,6.0,25.0,58.0,95.0,0,0.0,0.46,0.35,0,0,0,1,0,1
199888,13.0,131.0,175.0,219.0,93.0,139.0,165.0,185.0,0,0.0,0.78,0.73,0,0,1,1,0,1
199931,6.0,3.0,3.0,9.0,2.0,6.0,9.0,16.0,0,0.0,0.48,0.57,0,0,1,1,0,1
200156,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0,0.0,1.0,0.97,0,0,0,1,0,1
200222,1.0,3.0,5.0,7.0,14.0,44.0,47.0,48.0,0,0.0,0.91,0.93,0,0,0,1,0,1
200335,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.96,0.97,0,0,1,1,0,1
200409,0.0,0.0,38.0,54.0,81.0,90.0,90.0,92.0,0,0.0,-99.0,-99.0,1,0,0,1,0,1
200623,36.0,46.0,114.0,201.0,8.0,9.0,9.0,9.0,0,0.0,0.0,0.0,0,0,0,1,0,1
200722,1.0,10.0,10.0,10.0,3.0,7.0,9.0,9.0,0,0.0,1.0,0.94,0,0,0,1,0,1
201099,13.0,6.0,16.0,35.0,14.0,36.0,64.0,91.0,0,0.0,0.92,0.95,0,0,0,1,0,1
201449,4.0,28.0,48.0,62.0,6.0,20.0,31.0,46.0,0,0.0,0.7,0.73,0,0,0,1,0,1
201565,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,1,0,1,1,0,1
201600,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0,0.0,1.0,0.99,0,0,0,1,0,1
201795,0.0,30.0,40.0,70.0,14.0,25.0,58.0,91.0,0,0.0,0.88,0.9,0,0,0,1,0,1
201896,2.0,2.0,2.0,2.0,4.0,6.0,8.0,14.0,0,0.0,0.5,0.25,1,0,0,1,0,1
201929,2.0,6.0,12.0,18.0,3.0,8.0,15.0,20.0,0,0.0,0.96,0.97,0,0,0,1,0,1
202275,1.0,26.0,38.0,46.0,8.0,14.0,27.0,42.0,0,0.0,0.97,0.94,0,0,0,1,0,1
202294,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0,0.0,0.89,0.9,0,0,0,1,0,1
202515,1.0,50.0,80.0,100.0,10.0,33.0,53.0,92.0,0,0.0,0.86,0.74,0,0,0,1,0,1
202543,114.0,40.0,120.0,200.0,6.0,39.0,81.0,198.0,0,0.0,1.0,0.85,0,0,0,1,0,1
202553,0.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,0,0.0,0.64,0.8,0,0,1,1,0,1
203043,19.0,25.0,39.0,55.0,12.0,17.0,37.0,64.0,0,0.0,0.77,0.8,0,0,0,1,0,1
203123,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.17,0.17,1,0,0,0,0,1
203271,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0,1.0,0.63,0.72,0,0,0,1,0,1
203355,42.0,408.0,680.0,952.0,86.0,290.0,534.0,774.0,0,0.0,0.44,0.62,0,0,0,1,0,1
203743,1.0,3.0,5.0,6.0,2.0,3.0,6.0,6.0,0,0.0,0.89,0.9,0,0,0,1,0,1
204875,3.0,14.0,38.0,62.0,4.0,17.0,29.0,40.0,0,0.0,0.84,0.78,0,0,1,1,0,1
204887,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0,0.0,0.9,0.86,1,0,1,1,0,1
204960,69.0,404.0,604.0,804.0,105.0,290.0,580.0,862.0,0,100.0,0.56,0.69,0,0,0,1,0,1
205124,0.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.42,0.36,1,0,1,1,0,1
205129,6.0,2.0,3.0,4.0,1.0,3.0,3.0,5.0,0,0.0,0.95,0.96,0,0,0,1,0,1
205220,12.0,0.0,0.0,0.0,1.0,9.0,20.0,30.0,0,0.0,0.85,0.74,0,0,0,1,0,1
205248,1.0,4.0,5.0,5.0,2.0,2.0,2.0,2.0,0,0.0,0.68,0.7,1,0,0,1,0,1
205348,1.0,30.0,30.0,30.0,2.0,6.0,16.0,35.0,0,0.0,0.99,0.98,0,0,0,1,0,1
205573,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.63,0.72,0,0,0,1,0,1
205703,6.0,2.0,6.0,10.0,0.0,16.0,19.0,28.0,0,0.0,0.85,0.92,0,0,0,1,0,1
205819,1.0,35.0,56.0,84.0,11.0,38.0,59.0,71.0,0,0.0,0.73,0.79,0,0,0,1,0,1
205895,0.0,14.0,20.0,26.0,2.0,15.0,28.0,39.0,0,0.0,0.61,0.57,0,0,0,1,0,1
206515,0.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.24,0.14,1,0,0,1,0,1
206632,2.0,26.0,53.0,74.0,7.0,13.0,34.0,45.0,0,0.0,0.97,0.98,0,0,0,1,0,1
206709,0.0,0.0,0.0,0.0,1.0,7.0,16.0,25.0,0,0.0,-99.0,-99.0,0,0,1,0,0,1
206863,9.0,40.0,80.0,140.0,12.0,26.0,50.0,65.0,0,0.0,1.0,0.94,0,0,0,1,0,1
206940,1.0,1.0,3.0,7.0,1.0,6.0,9.0,14.0,0,0.0,0.99,0.97,0,0,0,1,0,1
206985,-323.0,1465.0,2312.0,3236.0,266.0,899.0,1764.0,2825.0,0,154.0,0.14,0.14,0,0,1,1,0,1
207046,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.46,0.35,1,0,0,1,0,1
207260,0.0,5.0,7.0,9.0,2.0,3.0,6.0,9.0,0,0.0,0.73,0.79,0,0,1,1,0,1
207337,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.02,0.1,1,0,1,1,0,1
207417,2.0,8.0,12.0,20.0,2.0,6.0,9.0,13.0,0,0.0,0.99,0.98,0,0,1,1,0,1
207712,0.0,300.0,534.0,775.0,0.0,0.0,0.0,0.0,0,0.0,0.69,0.69,0,0,1,1,0,1
207858,4.0,18.0,36.0,36.0,23.0,32.0,44.0,63.0,0,0.0,0.73,0.68,0,0,0,1,0,1
207873,20.0,0.0,60.0,60.0,2.0,8.0,24.0,35.0,0,0.0,0.97,0.97,0,0,1,1,0,1
207921,4.0,16.0,32.0,48.0,9.0,20.0,42.0,61.0,0,0.0,0.99,0.99,0,0,0,1,0,1
207962,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0.0,0.82,0.81,0,0,0,1,0,1
208264,0.0,20.0,44.0,72.0,20005.0,20033.0,20065.0,20085.0,0,0.0,0.98,0.98,0,0,0,1,0,1
209100,5.0,10.0,25.0,25.0,5.0,7.0,14.0,17.0,0,0.0,0.95,0.92,0,0,0,1,0,1
209138,12.0,168.0,182.0,280.0,25.0,54.0,110.0,150.0,0,0.0,0.03,0.09,0,0,0,1,0,1
209523,1.0,2.0,3.0,5.0,1.0,2.0,4.0,4.0,0,0.0,0.84,0.9,0,0,0,1,0,1
209632,2.0,2.0,4.0,5.0,2.0,4.0,5.0,8.0,0,0.0,0.98,0.95,0,0,0,1,0,1
209688,14.0,58.0,96.0,144.0,25.0,56.0,97.0,132.0,0,0.0,0.97,0.94,0,0,0,1,0,1
210055,0.0,9.0,9.0,11.0,0.0,4.0,8.0,10.0,0,0.0,0.08,0.03,0,0,0,1,0,1
210066,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.13,0,0,1,1,0,1
210108,0.0,3.0,6.0,8.0,2.0,4.0,5.0,8.0,0,0.0,0.89,0.9,0,0,0,1,0,1
210130,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.83,0.86,0,0,0,1,0,1
210223,0.0,29.0,50.0,54.0,0.0,0.0,0.0,0.0,0,0.0,0.52,0.41,1,0,0,0,0,1
210369,-4.0,0.0,0.0,0.0,1.0,9.0,14.0,26.0,0,0.0,-99.0,-99.0,0,0,0,0,0,1
210400,2.0,1.0,2.0,3.0,0.0,0.0,2.0,5.0,0,0.0,0.99,0.97,0,0,0,1,0,1
210642,0.0,48.0,72.0,96.0,8.0,22.0,40.0,63.0,0,0.0,0.73,0.76,0,0,0,1,0,1
210673,26.0,195.0,351.0,507.0,26.0,101.0,216.0,313.0,0,18.0,0.68,0.64,0,0,1,1,0,1
210880,89.0,25.0,79.0,124.0,18.0,48.0,102.0,149.0,0,0.0,0.86,0.84,0,0,0,1,0,1
210958,0.0,927.0,1615.0,2021.0,1.0,1.0,1.0,1.0,0,0.0,0.73,0.69,0,0,1,1,0,1
211057,2.0,6.0,9.0,12.0,17.0,24.0,36.0,59.0,0,0.0,1.0,0.98,0,0,0,1,0,1
211197,-4.0,42.0,84.0,133.0,32.0,89.0,99.0,103.0,0,0.0,0.4,0.65,0,0,0,1,0,1
211230,0.0,9.0,9.0,11.0,0.0,4.0,8.0,10.0,0,0.0,0.08,0.03,0,0,0,1,0,1
211323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.56,0.72,0,0,0,1,0,1
211543,1.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,0,0.0,0.89,0.9,0,0,0,1,0,1
212192,56.0,145.0,205.0,295.0,81.0,187.0,279.0,390.0,0,0.0,0.99,0.97,0,0,0,1,0,1
212198,0.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,0,0.0,0.8,0.82,0,0,0,1,0,1
212331,7.0,16.0,16.0,25.0,4.0,13.0,23.0,32.0,0,0.0,0.91,0.95,0,0,0,1,0,1
212380,3.0,5.0,8.0,14.0,3.0,5.0,9.0,15.0,0,0.0,1.0,0.99,0,0,0,1,0,1
212445,2.0,77.0,152.0,228.0,14.0,53.0,79.0,93.0,0,0.0,0.7,0.73,0,0,0,1,0,1
212629,3.0,15.0,39.0,51.0,7.0,19.0,43.0,63.0,0,0.0,0.44,0.66,0,0,0,1,0,1
212937,25.0,306.0,450.0,570.0,65.0,164.0,375.0,596.0,0,0.0,0.7,0.73,0,0,0,1,0,1
213064,1.0,18.0,28.0,38.0,9.0,15.0,24.0,36.0,0,0.0,0.98,0.99,0,0,0,1,0,1
213108,3.0,72.0,72.0,72.0,0.0,0.0,1.0,1.0,0,0.0,0.5,0.52,1,0,0,1,0,1
213420,5.0,15.0,22.0,29.0,4.0,10.0,21.0,28.0,0,0.0,0.15,0.34,0,0,0,1,0,1
213589,12.0,0.0,0.0,5.0,2.0,11.0,33.0,53.0,0,0.0,0.85,0.76,0,0,0,1,0,1
213716,5.0,6.0,18.0,24.0,4.0,9.0,19.0,30.0,0,0.0,0.65,0.67,0,0,0,1,0,1
213814,13.0,0.0,2.0,3.0,14.0,22.0,27.0,28.0,0,0.0,0.24,0.14,1,0,0,1,0,1
214282,0.0,85.0,85.0,85.0,0.0,0.0,0.0,1.0,0,2.0,0.68,0.57,0,0,0,1,0,1
214288,1.0,19.0,19.0,19.0,4.0,5.0,7.0,7.0,0,0.0,0.89,0.88,0,0,0,1,0,1
214319,0.0,5.0,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.98,0.99,0,0,0,1,0,1
214333,0.0,8.0,14.0,16.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.57,0,0,1,1,0,1
214394,0.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,0,0.0,0.93,0.86,1,0,0,1,0,1
214689,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,0,0,0,1,0,1
214774,4.0,70.0,110.0,160.0,16.0,45.0,72.0,73.0,0,0.0,0.53,0.53,0,0,0,1,0,1
214827,0.0,10.0,16.0,17.0,0.0,0.0,0.0,0.0,0,0.0,0.78,0.78,1,0,0,1,0,1
215005,16.0,37.0,50.0,63.0,4.0,8.0,15.0,29.0,0,0.0,1.0,1.0,0,0,0,1,0,1
215370,154.0,0.0,0.0,0.0,9.0,23.0,81.0,93.0,0,0.0,1.0,1.0,0,0,0,1,0,1
215604,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0,0.0,0.17,0.17,1,0,0,1,0,1
215626,0.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0,0.0,0.68,0.78,1,0,0,0,0,1
215705,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.79,0.66,1,0,0,1,0,1
215710,21.0,115.0,165.0,205.0,24.0,46.0,104.0,120.0,0,10.0,0.0,0.0,1,0,0,1,0,1
216240,-3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0,0.0,0.62,0.73,0,0,0,1,0,1
216558,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.82,0.88,1,0,1,0,0,1
216742,10.0,0.0,9.0,9.0,1.0,9.0,12.0,14.0,0,0.0,1.0,0.95,0,0,0,1,0,1
216757,2.0,1.0,2.0,4.0,0.0,1.0,2.0,4.0,0,0.0,0.8,0.82,0,0,0,1,0,1
216827,2.0,7.0,11.0,15.0,0.0,5.0,13.0,14.0,0,0.0,0.15,0.34,0,0,0,1,0,1
217725,0.0,4.0,4.0,4.0,0.0,1.0,1.0,1.0,0,0.0,0.69,0.69,1,0,1,1,0,1
217730,0.0,4.0,7.0,7.0,0.0,0.0,1.0,1.0,0,3.0,0.82,0.79,1,0,0,1,0,1
217775,13.0,65.0,85.0,105.0,11.0,20.0,42.0,73.0,0,0.0,0.44,0.64,0,0,0,1,0,1
217819,0.0,3.0,4.0,6.0,0.0,0.0,3.0,7.0,0,0.0,0.84,0.77,0,0,1,1,0,1
217997,5.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,0,0.0,0.66,0.67,0,0,0,1,0,1
218000,0.0,6.0,6.0,6.0,0.0,1.0,3.0,5.0,0,1.0,0.78,0.78,0,0,0,1,0,1
218009,8.0,7.0,14.0,21.0,3.0,8.0,25.0,38.0,0,0.0,1.0,1.0,0,0,0,1,0,1
218070,1.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,0,0.0,0.42,0.36,0,0,0,1,0,1
218085,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,1
218359,3.0,0.0,0.0,0.0,7.0,19.0,33.0,40.0,0,0.0,0.94,0.97,0,0,0,1,0,1
218426,2.0,5.0,10.0,15.0,0.0,4.0,9.0,17.0,0,0.0,0.96,0.91,0,0,0,1,0,1
218555,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.84,0.77,0,0,0,1,0,1
218589,1.0,8.0,12.0,16.0,3.0,7.0,12.0,19.0,0,0.0,0.99,0.98,0,0,0,1,0,1
218627,2.0,335.0,523.0,761.0,90.0,214.0,422.0,574.0,0,0.0,0.94,0.94,0,0,1,1,0,1
218769,2.0,67.0,107.0,147.0,11.0,40.0,73.0,116.0,0,0.0,0.0,0.5,0,0,1,1,0,1
218825,4.0,10.0,24.0,38.0,1.0,11.0,23.0,38.0,0,0.0,0.87,0.72,0,0,0,1,0,1
218879,0.0,7797.0,12862.0,16914.0,0.0,0.0,0.0,0.0,0,0.0,0.91,0.91,0,0,0,1,0,1
219157,0.0,3.0,5.0,6.0,1.0,2.0,4.0,6.0,0,0.0,0.68,0.66,0,0,1,1,0,1
219158,32.0,222.0,342.0,469.0,38.0,134.0,271.0,403.0,0,14.0,0.66,0.69,0,0,1,1,0,1
219269,6.0,22.0,37.0,37.0,8.0,17.0,28.0,40.0,0,0.0,0.84,0.77,0,0,0,1,0,1
219328,1.0,3.0,5.0,8.0,3.0,4.0,5.0,11.0,0,0.0,0.99,0.99,0,0,0,1,0,1
219499,0.0,21.0,32.0,43.0,5.0,15.0,21.0,36.0,0,0.0,0.98,0.99,0,0,0,1,0,1
219512,25.0,43.0,43.0,86.0,8.0,29.0,51.0,91.0,0,0.0,0.46,0.49,0,0,0,1,0,1
219919,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.85,0.56,0,0,1,1,0,1
220083,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.94,0.87,0,0,1,1,0,1
220085,0.0,7.0,12.0,15.0,4.0,7.0,23.0,28.0,0,0.0,0.07,0.33,0,0,0,1,0,1
220115,0.0,23.0,33.0,33.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.64,0,0,0,1,0,1
220539,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.37,0.34,0,0,1,1,0,1
220541,0.0,12.0,12.0,12.0,4.0,4.0,4.0,8.0,0,0.0,0.97,0.93,0,0,0,1,0,1
220663,0.0,62.0,62.0,62.0,0.0,0.0,0.0,0.0,0,0.0,0.76,0.53,0,0,0,1,0,1
220747,76.0,226.0,446.0,686.0,7.0,7.0,7.0,7.0,0,0.0,0.59,0.56,1,0,0,1,0,1
220779,0.0,22.0,32.0,38.0,6.0,15.0,30.0,40.0,0,0.0,0.98,0.95,0,0,0,1,0,1
220816,2.0,24.0,37.0,50.0,7.0,15.0,21.0,32.0,0,0.0,0.76,0.78,0,0,0,1,0,1
220914,-1.0,12.0,12.0,24.0,0.0,3.0,10.0,15.0,0,0.0,0.97,0.97,0,0,0,1,0,1
220961,5.0,42.0,56.0,70.0,13.0,15.0,15.0,15.0,0,0.0,0.9,0.88,1,0,1,1,0,1
221269,192.0,1968.0,3252.0,3612.0,1925.0,4143.0,4268.0,4270.0,0,0.0,0.82,0.54,0,0,0,1,0,1
221313,5.0,4.0,8.0,12.0,2.0,11.0,15.0,19.0,0,0.0,0.97,0.93,0,0,0,1,0,1
221324,0.0,14.0,22.0,30.0,2.0,7.0,11.0,18.0,0,0.0,0.68,0.66,0,0,0,1,0,1
221695,0.0,24.0,24.0,36.0,2.0,12.0,19.0,26.0,0,0.0,0.99,0.99,0,0,0,1,0,1
221823,2.0,7.0,14.0,21.0,3.0,7.0,16.0,19.0,0,0.0,1.0,1.0,0,0,0,1,0,1
221925,0.0,10.0,10.0,10.0,22.0,33.0,38.0,46.0,0,0.0,0.73,0.76,0,0,1,1,0,1
221926,3.0,66.0,66.0,66.0,11.0,40.0,67.0,88.0,0,9.0,0.37,0.54,0,0,0,1,0,1
222184,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.99,1,0,1,1,0,1
222893,1.0,25.0,25.0,50.0,8.0,18.0,33.0,50.0,0,0.0,0.81,0.82,0,0,0,1,0,1
222895,-2.0,63.0,90.0,112.0,10.0,30.0,63.0,98.0,0,0.0,0.98,0.97,1,0,0,0,0,1
222957,4.0,18.0,18.0,36.0,4.0,17.0,29.0,39.0,0,0.0,0.98,0.99,0,0,0,1,0,1
223381,4.0,42.0,84.0,119.0,9.0,23.0,64.0,106.0,0,0.0,1.0,0.99,0,0,0,1,0,1
223591,0.0,4.0,7.0,8.0,0.0,0.0,0.0,0.0,0,0.0,0.46,0.35,0,0,1,1,0,1
223700,5.0,0.0,4.0,8.0,2.0,7.0,11.0,16.0,0,0.0,0.78,0.78,0,0,0,1,0,1
223837,0.0,88.0,154.0,174.0,0.0,0.0,0.0,0.0,0,0.0,0.94,0.96,0,0,1,1,0,1
223910,-110.0,2645.0,4149.0,5949.0,133.0,133.0,133.0,133.0,0,0.0,0.74,0.76,0,0,0,1,0,1
224458,5.0,0.0,24.0,24.0,2.0,4.0,7.0,15.0,0,0.0,0.99,0.98,0,0,0,1,0,1
224865,0.0,6.0,7.0,9.0,0.0,1.0,5.0,6.0,0,0.0,0.78,0.78,0,0,1,1,0,1
224893,0.0,30.0,57.0,81.0,3.0,16.0,35.0,48.0,0,0.0,0.62,0.62,0,0,0,1,0,1
224934,-1.0,110.0,120.0,120.0,90.0,157.0,157.0,157.0,0,0.0,0.11,0.08,1,0,0,1,0,1
225072,198.0,1040.0,1412.0,1772.0,218.0,620.0,1102.0,1858.0,0,0.0,0.09,0.09,0,0,1,1,0,1
225176,0.0,6.0,10.0,12.0,3.0,11.0,15.0,21.0,0,0.0,0.99,0.99,0,0,0,1,0,1
225394,0.0,5.0,13.0,21.0,0.0,1.0,10.0,17.0,0,0.0,0.97,0.9,0,0,0,1,0,1
225752,6.0,14.0,21.0,28.0,10.0,36.0,53.0,65.0,0,0.0,0.99,0.99,0,0,0,1,0,1
225770,5.0,0.0,1.0,1.0,1.0,4.0,5.0,11.0,0,0.0,0.5,0.25,1,0,0,1,0,1
225892,14.0,60.0,80.0,110.0,8.0,32.0,63.0,96.0,0,0.0,0.05,0.41,0,0,0,1,0,1
226002,3.0,40.0,40.0,60.0,5.0,19.0,21.0,21.0,0,0.0,0.96,0.83,0,0,0,0,0,1
226082,4.0,50.0,68.0,86.0,135.0,478.0,492.0,512.0,0,0.0,0.32,0.66,1,0,0,0,0,1
226788,0.0,233.0,313.0,313.0,0.0,0.0,0.0,0.0,0,0.0,0.44,0.62,0,0,0,1,0,1
226967,0.0,66.0,95.0,95.0,0.0,0.0,0.0,0.0,0,0.0,0.77,0.65,1,0,1,1,0,1
227252,10.0,64.0,64.0,64.0,6.0,14.0,36.0,45.0,0,0.0,0.0,0.0,0,0,0,1,0,1
227506,1.0,3.0,5.0,8.0,2.0,5.0,6.0,6.0,0,0.0,0.97,0.97,0,0,0,1,0,1
227599,0.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,0,1.0,0.93,0.93,1,0,0,1,0,1
227604,3.0,22.0,33.0,44.0,5.0,13.0,23.0,36.0,0,0.0,0.0,0.0,0,0,0,0,0,1
227607,6.0,60.0,80.0,120.0,14.0,61.0,88.0,110.0,0,0.0,0.99,0.98,0,0,0,1,0,1
227822,-39.0,0.0,0.0,0.0,1008.0,2481.0,2501.0,2511.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
227937,4.0,6.0,12.0,14.0,3.0,11.0,17.0,20.0,0,0.0,0.62,0.73,0,0,0,1,0,1
227960,0.0,12.0,20.0,21.0,0.0,1.0,1.0,1.0,0,0.0,0.58,0.44,1,0,1,1,0,1
228107,8.0,288.0,288.0,288.0,0.0,131.0,238.0,373.0,0,0.0,0.47,0.61,0,0,0,1,0,1
228166,61.0,379.0,600.0,813.0,88.0,297.0,531.0,812.0,0,0.0,0.96,0.98,0,0,0,1,0,1
228287,2.0,12.0,18.0,30.0,8.0,11.0,19.0,26.0,0,0.0,0.96,0.83,0,0,0,1,0,1
228308,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,0,0.0,0.78,0.82,0,0,0,1,0,1
228381,6.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1,0,1
228518,13.0,8.0,16.0,20.0,11.0,22.0,52.0,78.0,0,0.0,0.91,0.92,0,0,0,1,0,1
228566,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.99,0.96,1,0,0,1,0,1
228723,2.0,1.0,3.0,5.0,1.0,1.0,5.0,7.0,0,0.0,0.89,0.9,0,0,0,1,0,1
229006,3.0,0.0,0.0,1.0,2.0,3.0,3.0,6.0,0,0.0,0.78,0.78,0,0,0,1,0,1
229053,0.0,582.0,1009.0,1295.0,0.0,0.0,0.0,0.0,0,0.0,0.69,0.68,0,0,0,1,0,1
229124,0.0,5.0,8.0,10.0,1.0,5.0,6.0,10.0,0,0.0,0.42,0.36,0,0,0,1,0,1
229262,4.0,1.0,4.0,6.0,2.0,4.0,7.0,8.0,0,0.0,0.15,0.09,0,0,0,1,0,1
229576,13.0,47.0,92.0,115.0,14.0,25.0,38.0,45.0,0,0.0,0.65,0.64,0,0,0,1,0,1
229683,0.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,0,0.0,0.69,0.68,0,0,1,1,0,1
229729,0.0,15.0,22.0,29.0,4.0,12.0,16.0,23.0,0,0.0,0.99,0.97,0,0,0,1,0,1
230261,0.0,9.0,9.0,9.0,0.0,1.0,2.0,2.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
230369,219.0,1341.0,2181.0,2811.0,346.0,794.0,1450.0,2304.0,0,70.0,0.06,0.13,0,0,0,1,0,1
230488,1.0,1.0,2.0,3.0,1.0,2.0,4.0,4.0,0,0.0,0.37,0.36,0,0,0,1,0,1
230695,-29.0,843.0,1179.0,1467.0,156.0,501.0,904.0,1308.0,0,48.0,0.53,0.54,0,0,1,1,0,1
230794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.97,0.97,1,0,0,0,0,1
230871,2.0,8.0,18.0,32.0,4.0,20.0,39.0,50.0,0,0.0,0.84,0.78,0,0,0,1,0,1
231098,0.0,12.0,18.0,24.0,2.0,5.0,8.0,12.0,0,0.0,0.43,0.46,1,0,0,1,0,1
231177,1.0,3.0,3.0,3.0,0.0,3.0,4.0,11.0,0,0.0,1.0,0.96,0,0,0,0,0,1
231213,0.0,20.0,27.0,34.0,2.0,8.0,15.0,28.0,0,0.0,0.78,0.82,0,0,0,1,0,1
231338,0.0,12.0,21.0,22.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,-99.0,0,0,0,1,0,1
